ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
112532,2025-07-06 4:50:00,4.13,0.09,28.84
112533,2025-07-06 5:00:00,4.98,0.14,29.1
112534,2025-07-06 5:10:00,5.34,0.17,29.39
112535,2025-07-06 5:20:00,6.06,0.25,29.54
112536,2025-07-06 5:30:00,6.12,0.25,29.7
112537,2025-07-06 5:40:00,6.01,0.26,29.81
112538,2025-07-06 5:50:00,3.78,0.09,29.54
112539,2025-07-06 6:00:00,1.92,0.01,28.28
112540,2025-07-06 6:10:00,1.83,0,27.89
112541,2025-07-06 6:20:00,1.63,0.01,28.35
112542,2025-07-06 6:30:00,2.82,0.02,28.2
112543,2025-07-06 6:40:00,1.73,0.01,28.68
112544,2025-07-06 6:50:00,0.7,0.01,28.78
112545,2025-07-06 7:00:00,1.15,0.01,28.52
112546,2025-07-06 7:10:00,0.62,0.01,28.79
112547,2025-07-06 7:20:00,1.59,0.01,29.03
112548,2025-07-06 7:30:00,2.73,0.02,28.67
112549,2025-07-06 7:40:00,1.34,0.01,29.57
112550,2025-07-06 7:50:00,0.86,0.01,29.98
112551,2025-07-06 8:00:00,1.2,0.01,29.88
112552,2025-07-06 8:10:00,1.95,0.01,29.99
112553,2025-07-06 8:20:00,2.83,0.03,30.3
112554,2025-07-06 8:30:00,3.18,0.05,30.43
112555,2025-07-06 8:40:00,4.03,0.08,30.56
112556,2025-07-06 8:50:00,4.52,0.11,30.82
112557,2025-07-06 9:00:00,4.79,0.14,31.08
112558,2025-07-06 9:10:00,5.04,0.13,31.47
112559,2025-07-06 9:20:00,5.2,0.15,31.78
112560,2025-07-06 9:30:00,4.75,0.13,32.05
112561,2025-07-06 9:40:00,4.47,0.11,32.6
112562,2025-07-06 9:50:00,4.37,0.11,32.92
112563,2025-07-06 10:00:00,4.46,0.12,33.1
112564,2025-07-06 10:10:00,4.99,0.14,33.25
112565,2025-07-06 10:20:00,5.28,0.16,33.41
112566,2025-07-06 10:30:00,5.21,0.18,33.38
112567,2025-07-06 10:40:00,5.21,0.15,33.77
112568,2025-07-06 10:50:00,5.14,0.15,34.09
112569,2025-07-06 11:00:00,5.39,0.17,34.28
112570,2025-07-06 11:10:00,6.24,0.27,34.08
112571,2025-07-06 11:20:00,5.59,0.21,34.45
112572,2025-07-06 11:30:00,6.91,0.3,34.46
112573,2025-07-06 11:40:00,6.52,0.31,34.6
112574,2025-07-06 11:50:00,7.33,0.41,34.45
112575,2025-07-06 12:00:00,7.3,0.39,34.8
112576,2025-07-06 12:10:00,7.38,0.41,34.63
112577,2025-07-06 12:20:00,8.11,0.48,34.81
112578,2025-07-06 12:30:00,9.12,0.72,34.58
112579,2025-07-06 12:40:00,8.87,0.6,34.99
112580,2025-07-06 12:50:00,8.91,0.6,35.02
112581,2025-07-06 13:00:00,10.1,0.77,35.01
112582,2025-07-06 13:10:00,11.21,0.92,34.83
112583,2025-07-06 13:20:00,10.64,0.83,35.29
112584,2025-07-06 13:30:00,10.31,0.81,35.45
112585,2025-07-06 13:40:00,10.44,0.82,35.59
112586,2025-07-06 13:50:00,10.83,0.82,35.68
112587,2025-07-06 14:00:00,10.5,0.8,35.84
112588,2025-07-06 14:10:00,9.22,0.65,36.22
112589,2025-07-06 14:20:00,9.3,0.69,36.11
112590,2025-07-06 14:30:00,10.32,0.76,36.17
112591,2025-07-06 14:40:00,10.57,0.82,36
112592,2025-07-06 14:50:00,11.12,0.86,36.12
112593,2025-07-06 15:00:00,10.93,0.83,36.14
112594,2025-07-06 15:10:00,11.02,0.87,36.15
112595,2025-07-06 15:20:00,10.82,0.85,36.36
112596,2025-07-06 15:30:00,12.03,0.94,36.12
112597,2025-07-06 15:40:00,11.87,0.95,36.12
112598,2025-07-06 15:50:00,12.17,0.95,36.15
112599,2025-07-06 16:00:00,11,0.8,36.42
112600,2025-07-06 16:10:00,12,0.97,36.08
112601,2025-07-06 16:20:00,9.29,0.61,36.87
112602,2025-07-06 16:30:00,10.35,0.78,36.55
112603,2025-07-06 16:40:00,9.58,0.68,36.56
112604,2025-07-06 16:50:00,9.51,0.7,36.54
112605,2025-07-06 17:00:00,9.24,0.64,36.55
112606,2025-07-06 17:10:00,9.62,0.7,36.35
112607,2025-07-06 17:20:00,10.39,0.81,36.03
112608,2025-07-06 17:30:00,9.25,0.67,36.12
112609,2025-07-06 17:40:00,9.8,0.74,35.86
112610,2025-07-06 17:50:00,10.2,0.79,35.8
112611,2025-07-06 18:00:00,10.58,0.84,35.54
112612,2025-07-06 18:10:00,10.88,0.83,35.52
112613,2025-07-06 18:20:00,9.91,0.73,35.57
112614,2025-07-06 18:30:00,10.14,0.75,35.5
112615,2025-07-06 18:40:00,10.27,0.75,35.42
112616,2025-07-06 18:50:00,8.98,0.63,35.28
112617,2025-07-06 19:00:00,8.13,0.53,35.13
112618,2025-07-06 19:10:00,8.37,0.56,34.97
112619,2025-07-06 19:20:00,8.43,0.57,34.72
112620,2025-07-06 19:30:00,9.17,0.64,34.47
112621,2025-07-06 19:40:00,7.86,0.52,34.17
112622,2025-07-06 19:50:00,8.14,0.55,33.99
112623,2025-07-06 20:00:00,8.83,0.63,33.74
112624,2025-07-06 20:10:00,9.44,0.7,33.65
112625,2025-07-06 20:20:00,8.41,0.57,33.43
112626,2025-07-06 20:30:00,9.18,0.64,32.95
112627,2025-07-06 20:40:00,9.84,0.72,32.56
112628,2025-07-06 20:50:00,10.08,0.77,32.56
112629,2025-07-06 21:00:00,9.82,0.74,32.38
112630,2025-07-06 21:10:00,9.4,0.72,32.43
112631,2025-07-06 21:20:00,10.64,0.84,32.44
112632,2025-07-06 21:30:00,10.26,0.77,32.44
112633,2025-07-06 21:40:00,9.75,0.71,32.47
112634,2025-07-06 21:50:00,7.48,0.43,32.21
112635,2025-07-06 22:00:00,2.38,0.01,31.09
112636,2025-07-06 22:10:00,2.18,0.01,31.2
112637,2025-07-06 22:20:00,6.78,0.25,31.49
112638,2025-07-06 22:30:00,5.06,0.16,30.92
112639,2025-07-06 22:40:00,6.07,0.22,31.05
112640,2025-07-06 22:50:00,6.24,0.24,31.13
112641,2025-07-06 23:00:00,5.67,0.18,30.98
112642,2025-07-06 23:10:00,5.76,0.2,30.97
112643,2025-07-06 23:20:00,6.23,0.23,31.33
112644,2025-07-06 23:30:00,6.08,0.22,31.32
112645,2025-07-06 23:40:00,5.81,0.2,31.21
112646,2025-07-06 23:50:00,5.26,0.17,30.93
112647,2025-07-07 0:00:00,5.45,0.17,30.77
112648,2025-07-07 0:10:00,4.64,0.13,30.57
112649,2025-07-07 0:20:00,3.26,0.07,29.66
112650,2025-07-07 0:30:00,3.9,0.09,29.98
112651,2025-07-07 0:40:00,3.65,0.08,30.05
112652,2025-07-07 0:50:00,4.11,0.09,30
112653,2025-07-07 1:00:00,4.94,0.15,29.82
112654,2025-07-07 1:10:00,5.61,0.21,29.98
112655,2025-07-07 1:20:00,6.01,0.25,29.91
112656,2025-07-07 1:30:00,6.39,0.3,29.79
112657,2025-07-07 1:40:00,6.17,0.28,29.72
112658,2025-07-07 1:50:00,6.9,0.34,29.63
112659,2025-07-07 2:00:00,6.89,0.36,29.72
112660,2025-07-07 2:10:00,7.12,0.38,29.94
112661,2025-07-07 2:20:00,6.18,0.27,29.95
112662,2025-07-07 2:30:00,5.83,0.23,29.71
112663,2025-07-07 2:40:00,6.04,0.26,29.54
112664,2025-07-07 2:50:00,5.06,0.18,29.63
112665,2025-07-07 3:00:00,4.76,0.14,29.3
112666,2025-07-07 3:10:00,4.08,0.09,28.91
112667,2025-07-07 3:20:00,3.58,0.08,28.98
112668,2025-07-07 3:30:00,3.52,0.06,28.65
112669,2025-07-07 3:40:00,2.93,0.05,28.52
112670,2025-07-07 3:50:00,1.78,0.01,27.83
112671,2025-07-07 4:00:00,1.44,0.01,27.42
112672,2025-07-07 4:10:00,1.72,0.01,27.36
112673,2025-07-07 4:20:00,1.32,0,27.13
112674,2025-07-07 4:30:00,1.96,0.01,27.07
112675,2025-07-07 4:40:00,1.84,0.02,27.35
112676,2025-07-07 4:50:00,2.31,0.01,27.41
112677,2025-07-07 5:00:00,1.53,0.01,27.41
112678,2025-07-07 5:10:00,0.78,0.01,26.31
112679,2025-07-07 5:20:00,0.94,0.01,25.76
112680,2025-07-07 5:30:00,1.18,0.01,25.56
112681,2025-07-07 5:40:00,1.28,0.01,25.44
112682,2025-07-07 5:50:00,1.48,0.01,24.94
112683,2025-07-07 6:00:00,1.06,0.01,24.98
112684,2025-07-07 6:10:00,1.45,0.01,25.05
112685,2025-07-07 6:20:00,0.84,0.01,25.12
112686,2025-07-07 6:30:00,0.83,0.01,25.77
112687,2025-07-07 6:40:00,0.87,0.01,25.91
112688,2025-07-07 6:50:00,0.67,0.01,26.01
112689,2025-07-07 7:00:00,0.82,0.01,26.07
112690,2025-07-07 7:10:00,0.57,0.01,26.5
112691,2025-07-07 7:20:00,0.29,0.01,26.41
112692,2025-07-07 7:30:00,1.22,0.01,27.22
112693,2025-07-07 7:40:00,3.02,0.03,27.72
112694,2025-07-07 7:50:00,2.71,0.04,27.52
112695,2025-07-07 8:00:00,1.45,0.01,27.84
112696,2025-07-07 8:10:00,1.63,0.01,28.51
112697,2025-07-07 8:20:00,1.49,0.01,28.72
112698,2025-07-07 8:30:00,1.3,0.01,29.47
112699,2025-07-07 8:40:00,2.89,0.02,28.74
112700,2025-07-07 8:50:00,4.39,0.09,27.34
112701,2025-07-07 9:00:00,3.69,0.07,28.06
112702,2025-07-07 9:10:00,3.96,0.09,28.74
112703,2025-07-07 9:20:00,4.28,0.1,29.06
112704,2025-07-07 9:30:00,3.98,0.08,29.83
112705,2025-07-07 9:40:00,4.8,0.12,29.97
112706,2025-07-07 9:50:00,5.07,0.15,30.34
112707,2025-07-07 10:00:00,5.25,0.17,30.69
112708,2025-07-07 10:10:00,4.83,0.13,31.32
112709,2025-07-07 10:20:00,6.1,0.27,31.38
112710,2025-07-07 10:30:00,7.56,0.46,31.36
112711,2025-07-07 10:40:00,8.07,0.53,31.84
112712,2025-07-07 10:50:00,7.19,0.4,31.71
112713,2025-07-07 11:00:00,7.15,0.38,31.79
112714,2025-07-07 11:10:00,8.22,0.61,32.26
112715,2025-07-07 11:20:00,8.1,0.5,32.68
112716,2025-07-07 11:30:00,8.25,0.54,33.07
112717,2025-07-07 11:40:00,8.79,0.63,32.76
112718,2025-07-07 11:50:00,7.25,0.4,32.55
112719,2025-07-07 12:00:00,6.67,0.32,33.37
112720,2025-07-07 12:10:00,6.86,0.33,32.67
112721,2025-07-07 12:20:00,6.5,0.3,32.45
112722,2025-07-07 12:30:00,6.4,0.3,32.09
112723,2025-07-07 12:40:00,6.9,0.34,32.04
112724,2025-07-07 12:50:00,8.85,0.63,31.21
112725,2025-07-07 13:00:00,8.44,0.58,30.4
112726,2025-07-07 13:10:00,9.83,0.74,29.95
112727,2025-07-07 13:20:00,8.8,0.62,30.16
112728,2025-07-07 13:30:00,7.64,0.47,30.39
112729,2025-07-07 13:40:00,9.56,0.7,31.28
112730,2025-07-07 13:50:00,10.14,0.8,31.56
112731,2025-07-07 14:00:00,9.97,0.75,31.9
112732,2025-07-07 14:10:00,8.51,0.59,31.97
112733,2025-07-07 14:20:00,7.32,0.42,32.41
112734,2025-07-07 14:30:00,8.29,0.56,32.91
112735,2025-07-07 14:40:00,9.44,0.65,32.74
112736,2025-07-07 14:50:00,10.19,0.76,32.31
112737,2025-07-07 15:00:00,9.6,0.7,32.9
112738,2025-07-07 15:10:00,10.4,0.8,32.93
112739,2025-07-07 15:20:00,9.46,0.71,33.32
112740,2025-07-07 15:30:00,9.31,0.68,33.63
112741,2025-07-07 15:40:00,10.31,0.8,33.41
112742,2025-07-07 15:50:00,10.86,0.83,32.97
112743,2025-07-07 16:00:00,9.87,0.74,32.45
112744,2025-07-07 16:10:00,10.32,0.8,32.77
112745,2025-07-07 16:20:00,9.6,0.73,33.03
112746,2025-07-07 16:30:00,8.81,0.61,32.93
112747,2025-07-07 16:40:00,8.99,0.64,32.77
112748,2025-07-07 16:50:00,8.74,0.57,32.78
112749,2025-07-07 17:00:00,10.73,0.84,32.38
112750,2025-07-07 17:10:00,10.16,0.79,32.11
112751,2025-07-07 17:20:00,12.37,0.97,31.88
112752,2025-07-07 17:30:00,11.63,0.91,31.8
112753,2025-07-07 17:40:00,10.96,0.87,32.02
112754,2025-07-07 17:50:00,11.6,0.92,31.89
112755,2025-07-07 18:00:00,11.57,0.97,31.82
112756,2025-07-07 18:10:00,11.16,0.89,31.72
112757,2025-07-07 18:20:00,11.18,0.92,31.72
112758,2025-07-07 18:30:00,11.13,0.92,31.88
112759,2025-07-07 18:40:00,11.25,0.88,32.05
112760,2025-07-07 18:50:00,10.11,0.74,32.31
112761,2025-07-07 19:00:00,9.73,0.7,32.26
112762,2025-07-07 19:10:00,9.13,0.62,32.21
112763,2025-07-07 19:20:00,8.79,0.6,32.09
112764,2025-07-07 19:30:00,9.19,0.64,31.8
112765,2025-07-07 19:40:00,9.12,0.65,31.57
112766,2025-07-07 19:50:00,9.94,0.74,31.32
112767,2025-07-07 20:00:00,9.77,0.76,31.03
112768,2025-07-07 20:10:00,10.59,0.82,30.95
112769,2025-07-07 20:20:00,10.52,0.81,30.96
112770,2025-07-07 20:30:00,10.92,0.83,30.96
112771,2025-07-07 20:40:00,11.83,0.89,31.25
112772,2025-07-07 20:50:00,10.28,0.82,30.98
112773,2025-07-07 21:00:00,7.1,0.41,30.28
112774,2025-07-07 21:10:00,5.67,0.19,29.4
112775,2025-07-07 21:20:00,5.86,0.23,29.33
112776,2025-07-07 21:30:00,6.04,0.25,29.62
112777,2025-07-07 21:40:00,5.75,0.22,29.55
112778,2025-07-07 21:50:00,6.16,0.23,29.67
112779,2025-07-07 22:00:00,5.98,0.2,29.53
112780,2025-07-07 22:10:00,5.7,0.18,29.12
112781,2025-07-07 22:20:00,4.64,0.14,28.93
112782,2025-07-07 22:30:00,4.26,0.1,28.9
112783,2025-07-07 22:40:00,4.14,0.11,28.62
112784,2025-07-07 22:50:00,4.46,0.12,28.39
112785,2025-07-07 23:00:00,4.82,0.14,27.98
112786,2025-07-07 23:10:00,5.28,0.18,27.85
112787,2025-07-07 23:20:00,5.77,0.23,27.83
112788,2025-07-07 23:30:00,5.74,0.22,28.02
112789,2025-07-07 23:40:00,5.3,0.21,27.87
112790,2025-07-07 23:50:00,5.92,0.24,28.1
112791,2025-07-08 0:00:00,6.77,0.28,28.2
112792,2025-07-08 0:10:00,5.49,0.22,27.55
112793,2025-07-08 0:20:00,5.67,0.22,27.35
112794,2025-07-08 0:30:00,5.77,0.23,27.65
112795,2025-07-08 0:40:00,5.73,0.23,27.73
112796,2025-07-08 0:50:00,5.71,0.22,27.52
112797,2025-07-08 1:00:00,5.77,0.18,27.78
112798,2025-07-08 1:10:00,4.78,0.12,27.58
112799,2025-07-08 1:20:00,3.66,0.08,27.57
112800,2025-07-08 1:30:00,4.12,0.09,27.53
112801,2025-07-08 1:40:00,4.45,0.11,27.39
112802,2025-07-08 1:50:00,4.45,0.1,27.39
112803,2025-07-08 2:00:00,4.39,0.1,27.39
112804,2025-07-08 2:10:00,4.8,0.14,27.52
112805,2025-07-08 2:20:00,5.31,0.18,27.53
112806,2025-07-08 2:30:00,5.56,0.22,27.36
112807,2025-07-08 2:40:00,5.8,0.24,27.53
112808,2025-07-08 2:50:00,6.53,0.3,27.63
112809,2025-07-08 3:00:00,6.71,0.35,27.91
112810,2025-07-08 3:10:00,7.28,0.42,28.4
112811,2025-07-08 3:20:00,6.99,0.38,28.47
112812,2025-07-08 3:30:00,7.33,0.43,28.69
112813,2025-07-08 3:40:00,7.41,0.44,28.79
112814,2025-07-08 3:50:00,7.39,0.4,28.82
112815,2025-07-08 4:00:00,6.68,0.32,28.64
112816,2025-07-08 4:10:00,6.55,0.32,28.57
112817,2025-07-08 4:20:00,6.16,0.26,28.62
112818,2025-07-08 4:30:00,4.18,0.09,28.07
112819,2025-07-08 4:40:00,4.71,0.1,27.74
112820,2025-07-08 4:50:00,4.9,0.13,27.82
112821,2025-07-08 5:00:00,4.15,0.1,28.07
112822,2025-07-08 5:10:00,3.79,0.09,28.07
112823,2025-07-08 5:20:00,4.32,0.11,28.57
112824,2025-07-08 5:30:00,4.42,0.1,29.11
112825,2025-07-08 5:40:00,3.66,0.07,28.92
112826,2025-07-08 5:50:00,3.05,0.04,29.06
112827,2025-07-08 6:00:00,2.41,0.02,28.7
112828,2025-07-08 6:10:00,2.64,0.02,28.36
112829,2025-07-08 6:20:00,2.27,0.01,27.91
112830,2025-07-08 6:30:00,4.45,0.09,27.34
112831,2025-07-08 6:40:00,4.15,0.08,27.37
112832,2025-07-08 6:50:00,3.77,0.05,27.63
112833,2025-07-08 7:00:00,4.05,0.07,27.69
112834,2025-07-08 7:10:00,3.52,0.06,27.54
112835,2025-07-08 7:20:00,4.09,0.08,27.25
112836,2025-07-08 7:30:00,2.77,0.04,27.47
112837,2025-07-08 7:40:00,2.29,0.01,27.85
112838,2025-07-08 7:50:00,2.11,0.01,28.01
112839,2025-07-08 8:00:00,2.27,0.01,28.29
112840,2025-07-08 8:10:00,1.8,0.01,28.86
112841,2025-07-08 8:20:00,2.05,0.01,29.13
112842,2025-07-08 8:30:00,1.81,0.01,29.27
112843,2025-07-08 8:40:00,1.89,0.01,29.57
112844,2025-07-08 8:50:00,1.8,0.01,30
112845,2025-07-08 9:00:00,1.75,0.01,30.4
112846,2025-07-08 9:10:00,1.92,0.01,30.79
112847,2025-07-08 9:20:00,2.05,0.01,30.75
112848,2025-07-08 9:30:00,2.23,0.01,31.11
112849,2025-07-08 9:40:00,2.77,0.02,31.19
112850,2025-07-08 9:50:00,3.57,0.07,31.16
112851,2025-07-08 10:00:00,4.02,0.09,31.44
112852,2025-07-08 10:10:00,4.03,0.1,31.78
112853,2025-07-08 10:20:00,5.05,0.14,31.98
112854,2025-07-08 10:30:00,5.16,0.15,32.31
112855,2025-07-08 10:40:00,5.4,0.18,32.57
112856,2025-07-08 10:50:00,5.51,0.2,32.72
112857,2025-07-08 11:00:00,4.9,0.14,33.05
112858,2025-07-08 11:10:00,5.19,0.19,33.21
112859,2025-07-08 11:20:00,5.24,0.15,33.7
112860,2025-07-08 11:30:00,5.27,0.16,33.92
112861,2025-07-08 11:40:00,5.4,0.19,34.28
112862,2025-07-08 11:50:00,5.44,0.17,34.83
112863,2025-07-08 12:00:00,4.93,0.14,34.88
112864,2025-07-08 12:10:00,4.67,0.13,35.3
112865,2025-07-08 12:20:00,4.54,0.14,35.35
112866,2025-07-08 12:30:00,4.92,0.13,35.94
112867,2025-07-08 12:40:00,5.22,0.16,36
112868,2025-07-08 12:50:00,5,0.13,36.11
112869,2025-07-08 13:00:00,5.45,0.19,35.78
112870,2025-07-08 13:10:00,4.06,0.05,36.48
112871,2025-07-08 13:20:00,6.11,0.01,36.13
112872,2025-07-08 13:30:00,4.56,0.01,36.56
112873,2025-07-08 13:40:00,5.56,0.01,36.63
112874,2025-07-08 13:50:00,7.9,0.01,36.3
112875,2025-07-08 14:00:00,5.59,0.08,36.75
112876,2025-07-08 14:10:00,6.51,0.33,36.28
112877,2025-07-08 14:20:00,6.15,0.29,36.62
112878,2025-07-08 14:30:00,8.23,0.49,36.3
112879,2025-07-08 14:40:00,8.96,0.59,36.04
112880,2025-07-08 14:50:00,8.21,0.52,36.15
112881,2025-07-08 15:00:00,8.45,0.56,36.26
112882,2025-07-08 15:10:00,8.51,0.56,36.27
112883,2025-07-08 15:20:00,8.13,0.54,36.22
112884,2025-07-08 15:30:00,8.31,0.53,36.38
112885,2025-07-08 15:40:00,7.59,0.47,36.17
112886,2025-07-08 15:50:00,8.5,0.58,36.33
112887,2025-07-08 16:00:00,7.82,0.51,36.19
112888,2025-07-08 16:10:00,7.72,0.48,36.35
112889,2025-07-08 16:20:00,7.73,0.43,36.27
112890,2025-07-08 16:30:00,7.37,0.41,36.37
112891,2025-07-08 16:40:00,8.36,0.53,36.19
112892,2025-07-08 16:50:00,7.75,0.48,36.21
112893,2025-07-08 17:00:00,8.78,0.59,36.15
112894,2025-07-08 17:10:00,8.24,0.54,36.16
112895,2025-07-08 17:20:00,8.87,0.66,35.82
112896,2025-07-08 17:30:00,9.82,0.73,35.87
112897,2025-07-08 17:40:00,9.48,0.7,35.81
112898,2025-07-08 17:50:00,9.52,0.7,35.66
112899,2025-07-08 18:00:00,9.17,0.65,35.75
112900,2025-07-08 18:10:00,8.5,0.59,35.68
112901,2025-07-08 18:20:00,8.21,0.59,35.6
112902,2025-07-08 18:30:00,8.52,0.61,35.51
112903,2025-07-08 18:40:00,8.54,0.63,35.42
112904,2025-07-08 18:50:00,8.8,0.61,35.41
112905,2025-07-08 19:00:00,8.07,0.5,35.36
112906,2025-07-08 19:10:00,8.43,0.55,35.21
112907,2025-07-08 19:20:00,8.92,0.6,35.08
112908,2025-07-08 19:30:00,9.36,0.66,34.88
112909,2025-07-08 19:40:00,9.44,0.67,34.83
112910,2025-07-08 19:50:00,9.35,0.68,34.61
112911,2025-07-08 20:00:00,9.99,0.73,34.68
112912,2025-07-08 20:10:00,10.16,0.73,34.64
112913,2025-07-08 20:20:00,10.15,0.72,34.61
112914,2025-07-08 20:30:00,10.1,0.72,34.51
112915,2025-07-08 20:40:00,9.83,0.69,34.43
112916,2025-07-08 20:50:00,9.61,0.68,34.43
112917,2025-07-08 21:00:00,8.65,0.51,33.91
112918,2025-07-08 21:10:00,7.11,0.35,32.93
112919,2025-07-08 21:20:00,6.39,0.31,33.69
112920,2025-07-08 21:30:00,3.92,0.1,33.75
112921,2025-07-08 21:40:00,3.78,0.1,33.35
112922,2025-07-08 21:50:00,2.7,0.06,33.23
112923,2025-07-08 22:00:00,2.99,0.07,33.26
112924,2025-07-08 22:10:00,2.76,0.05,33.29
112925,2025-07-08 22:20:00,2.09,0.04,33.31
112926,2025-07-08 22:30:00,2.11,0.03,33.18
112927,2025-07-08 22:40:00,2,0.03,33.09
112928,2025-07-08 22:50:00,2.14,0.04,32.74
112929,2025-07-08 23:00:00,2.25,0.03,32.47
112930,2025-07-08 23:10:00,2.39,0.03,32.37
112931,2025-07-08 23:20:00,3.13,0.05,31.93
112932,2025-07-08 23:30:00,2.94,0.05,31.84
112933,2025-07-08 23:40:00,2.5,0.03,31.98
112934,2025-07-08 23:50:00,2.26,0.02,32.12
112935,2025-07-09 0:00:00,2.66,0.02,31.9
112936,2025-07-09 0:10:00,2.51,0.03,31.76
112937,2025-07-09 0:20:00,2.29,0.02,31.57
112938,2025-07-09 0:30:00,1.63,0.01,31.33
112939,2025-07-09 0:40:00,1.71,0.01,31.3
112940,2025-07-09 0:50:00,1.59,0.01,31.27
112941,2025-07-09 1:00:00,1.63,0.01,31.23
112942,2025-07-09 1:10:00,1.45,0.01,31.15
112943,2025-07-09 1:20:00,1.66,0.01,31.05
112944,2025-07-09 1:30:00,1.66,0.01,30.99
112945,2025-07-09 1:40:00,1.24,0.01,30.91
112946,2025-07-09 1:50:00,1.01,0.01,30.82
112947,2025-07-09 2:00:00,0.65,0.01,30.69
112948,2025-07-09 2:10:00,0.72,0.01,30.57
112949,2025-07-09 2:20:00,0.65,0.01,30.45
112950,2025-07-09 2:30:00,0.54,0.01,30.32
112951,2025-07-09 2:40:00,0.58,0.01,30.2
112952,2025-07-09 2:50:00,0.59,0.01,30.15
112953,2025-07-09 3:00:00,1.2,0.01,30.04
112954,2025-07-09 3:10:00,0.63,0.01,29.77
112955,2025-07-09 3:20:00,1.29,0.01,29.56
112956,2025-07-09 3:30:00,1.5,0.01,29.5
112957,2025-07-09 3:40:00,1.2,0.01,29.34
112958,2025-07-09 3:50:00,1.54,0.01,29.14
112959,2025-07-09 4:00:00,3.11,0.01,29.06
112960,2025-07-09 4:10:00,3.12,0.02,27.88
112961,2025-07-09 4:20:00,2.71,0.01,26.63
112962,2025-07-09 4:30:00,4.96,0.1,26.91
112963,2025-07-09 4:40:00,5.81,0.19,27.13
112964,2025-07-09 4:50:00,5.18,0.14,27.64
112965,2025-07-09 5:00:00,3.3,0.06,27.79
112966,2025-07-09 5:10:00,3.17,0.05,28.18
112967,2025-07-09 5:20:00,2.85,0.04,28.31
112968,2025-07-09 5:30:00,1.97,0.01,28.36
112969,2025-07-09 5:40:00,1.64,0,28.71
112970,2025-07-09 5:50:00,0.89,0.01,28.68
112971,2025-07-09 6:00:00,0.96,0.01,28.68
112972,2025-07-09 6:10:00,1.05,0.01,28.82
112973,2025-07-09 6:20:00,2.18,0.01,26.89
112974,2025-07-09 6:30:00,2.69,0.03,27.46
112975,2025-07-09 6:40:00,3.8,0.09,27.15
112976,2025-07-09 6:50:00,5,0.14,26.69
112977,2025-07-09 7:00:00,3.64,0.07,26.85
112978,2025-07-09 7:10:00,2.67,0.05,27.07
112979,2025-07-09 7:20:00,2.97,0.05,27.41
112980,2025-07-09 7:30:00,4.66,0.1,27.41
112981,2025-07-09 7:40:00,4.61,0.13,27.2
112982,2025-07-09 7:50:00,5.32,0.15,27.22
112983,2025-07-09 8:00:00,4.56,0.13,27.2
112984,2025-07-09 8:10:00,4.5,0.12,27.34
112985,2025-07-09 8:20:00,4.96,0.14,27.6
112986,2025-07-09 8:30:00,5.2,0.16,27.76
112987,2025-07-09 8:40:00,3.91,0.08,27.86
112988,2025-07-09 8:50:00,4.04,0.09,28.06
112989,2025-07-09 9:00:00,3.46,0.06,28.09
112990,2025-07-09 9:10:00,3.41,0.06,28.34
112991,2025-07-09 9:20:00,2.52,0.03,28.33
112992,2025-07-09 9:30:00,2.44,0.03,28.39
112993,2025-07-09 9:40:00,2.42,0.02,28.34
112994,2025-07-09 9:50:00,2.16,0.01,28.23
112995,2025-07-09 10:00:00,1.8,0.01,28.23
112996,2025-07-09 10:10:00,2.01,0.01,28.32
112997,2025-07-09 10:20:00,1.85,0.01,28.68
112998,2025-07-09 10:30:00,1.84,0.01,28.78
112999,2025-07-09 10:40:00,2.02,0.01,29.07
113000,2025-07-09 10:50:00,1.66,0.01,29.46
113001,2025-07-09 11:00:00,1.21,0.01,29.89
113002,2025-07-09 11:10:00,0.95,0.01,30.29
113003,2025-07-09 11:20:00,0.87,0.01,30.79
113004,2025-07-09 11:30:00,0.42,0.01,31.04
113005,2025-07-09 11:40:00,0.5,0.01,31.26
113006,2025-07-09 11:50:00,0.37,0.01,31.68
113007,2025-07-09 12:00:00,1.03,0.01,31.47
113008,2025-07-09 12:10:00,3.22,0.01,31.12
113009,2025-07-09 12:20:00,5.96,0.08,30.78
113010,2025-07-09 12:30:00,6.91,0.35,29.98
113011,2025-07-09 12:40:00,6.27,0.2,30.18
113012,2025-07-09 12:50:00,5.34,0.16,30.24
113013,2025-07-09 13:00:00,5.28,0.18,30.37
113014,2025-07-09 13:10:00,5.29,0.18,30.42
113015,2025-07-09 13:20:00,4.79,0.13,30.72
113016,2025-07-09 13:30:00,3.83,0.08,31.26
113017,2025-07-09 13:40:00,2.75,0.04,31.37
113018,2025-07-09 13:50:00,3.53,0.06,31.46
113019,2025-07-09 14:00:00,3.92,0.08,31.73
113020,2025-07-09 14:10:00,3.1,0.05,31.79
113021,2025-07-09 14:20:00,4.37,0.11,32.51
113022,2025-07-09 14:30:00,5.28,0.16,33.17
113023,2025-07-09 14:40:00,5.18,0.16,33.03
113024,2025-07-09 14:50:00,5.3,0.18,33.59
113025,2025-07-09 15:00:00,6.88,0.34,33.17
113026,2025-07-09 15:10:00,8.05,0.5,32.93
113027,2025-07-09 15:20:00,7.1,0.39,32.94
113028,2025-07-09 15:30:00,6.66,0.34,33.09
113029,2025-07-09 15:40:00,6.91,0.36,32.82
