ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
103834,2025-03-14 7:10:00,11.28,0.97,5.24
103835,2025-03-14 7:20:00,11.93,0.97,5.81
103836,2025-03-14 7:30:00,11.59,0.97,6.16
103837,2025-03-14 7:40:00,11.08,0.97,5.48
103838,2025-03-14 7:50:00,10.94,0.97,5.49
103839,2025-03-14 8:00:00,10.69,0.91,5.42
103840,2025-03-14 8:10:00,10.06,0.91,5.45
103841,2025-03-14 8:20:00,9.97,0.87,5.58
103842,2025-03-14 8:30:00,11.49,0.98,6.08
103843,2025-03-14 8:40:00,11.71,0.97,6.68
103844,2025-03-14 8:50:00,12.17,0.97,7.24
103845,2025-03-14 9:00:00,12.13,0.97,7.67
103846,2025-03-14 9:10:00,12.48,0.97,7.86
103847,2025-03-14 9:20:00,13.15,0.97,8.37
103848,2025-03-14 9:30:00,14.37,0.97,8.52
103849,2025-03-14 9:40:00,13.96,0.97,8.77
103850,2025-03-14 9:50:00,12.4,0.97,8.95
103851,2025-03-14 10:00:00,12.58,0.97,9.11
103852,2025-03-14 10:10:00,13.25,0.97,9.27
103853,2025-03-14 10:20:00,12.6,0.97,9.19
103854,2025-03-14 10:30:00,12.39,0.97,9.28
103855,2025-03-14 10:40:00,12.89,0.97,9.39
103856,2025-03-14 10:50:00,13.21,0.97,10.11
103857,2025-03-14 11:00:00,12.57,0.97,9.96
103858,2025-03-14 11:10:00,13.27,0.97,9.72
103859,2025-03-14 11:20:00,12.67,0.97,10.16
103860,2025-03-14 11:30:00,12.23,0.97,10.21
103861,2025-03-14 11:40:00,12.25,0.97,10.43
103862,2025-03-14 11:50:00,12.48,0.97,10.6
103863,2025-03-14 12:00:00,13.93,0.97,10.3
103864,2025-03-14 12:10:00,14.34,0.97,10.63
103865,2025-03-14 12:20:00,13.46,0.97,10.76
103866,2025-03-14 12:30:00,13.54,0.97,11.13
103867,2025-03-14 12:40:00,13.41,0.97,11.4
103868,2025-03-14 12:50:00,13.51,0.97,11.82
103869,2025-03-14 13:00:00,12.73,0.97,12.34
103870,2025-03-14 13:10:00,12.86,0.97,12.47
103871,2025-03-14 13:20:00,12.56,0.97,12.72
103872,2025-03-14 13:30:00,12.29,0.97,13.09
103873,2025-03-14 13:40:00,11.92,0.97,13.41
103874,2025-03-14 13:50:00,11.44,0.97,13.58
103875,2025-03-14 14:00:00,11.38,0.96,13.76
103876,2025-03-14 14:10:00,11.38,0.96,13.92
103877,2025-03-14 14:20:00,11.4,0.97,13.86
103878,2025-03-14 14:30:00,11.4,0.97,13.87
103879,2025-03-14 14:40:00,11.01,0.93,14.04
103880,2025-03-14 14:50:00,10.65,0.92,14.22
103881,2025-03-14 15:00:00,10.74,0.93,14.3
103882,2025-03-14 15:10:00,10.66,0.94,14.42
103883,2025-03-14 15:20:00,10.48,0.89,14.64
103884,2025-03-14 15:30:00,10.81,0.92,14.71
103885,2025-03-14 15:40:00,10.85,0.94,14.79
103886,2025-03-14 15:50:00,10.87,0.92,15.02
103887,2025-03-14 16:00:00,10.82,0.92,15.1
103888,2025-03-14 16:10:00,10.42,0.84,15.24
103889,2025-03-14 16:20:00,9.98,0.78,15.42
103890,2025-03-14 16:30:00,10.51,0.87,15.45
103891,2025-03-14 16:40:00,11.07,0.96,15.2
103892,2025-03-14 16:50:00,10.39,0.91,15.3
103893,2025-03-14 17:00:00,10.77,0.95,15.3
103894,2025-03-14 17:10:00,10.72,0.93,15.38
103895,2025-03-14 17:20:00,10.35,0.87,15.26
103896,2025-03-14 17:30:00,9.29,0.69,15.5
103897,2025-03-14 17:40:00,10.03,0.83,15.26
103898,2025-03-14 17:50:00,10.48,0.88,15.1
103899,2025-03-14 18:00:00,10.47,0.89,14.88
103900,2025-03-14 18:10:00,9.67,0.77,14.88
103901,2025-03-14 18:20:00,9.54,0.77,15.02
103902,2025-03-14 18:30:00,10.19,0.87,14.53
103903,2025-03-14 18:40:00,10.2,0.83,14.18
103904,2025-03-14 18:50:00,9.38,0.74,14.03
103905,2025-03-14 19:00:00,9.63,0.76,13.96
103906,2025-03-14 19:10:00,9.49,0.76,13.94
103907,2025-03-14 19:20:00,9.23,0.72,14.06
103908,2025-03-14 19:30:00,8.82,0.66,14.02
103909,2025-03-14 19:40:00,8.3,0.58,13.89
103910,2025-03-14 19:50:00,7.24,0.41,13.81
103911,2025-03-14 20:00:00,6.48,0.25,13.71
103912,2025-03-14 20:10:00,6,0.19,13.29
103913,2025-03-14 20:20:00,6.21,0.21,13.12
103914,2025-03-14 20:30:00,6.59,0.24,13.1
103915,2025-03-14 20:40:00,6.62,0.27,12.93
103916,2025-03-14 20:50:00,6.58,0.27,12.49
103917,2025-03-14 21:00:00,5.99,0.25,12.47
103918,2025-03-14 21:10:00,5.52,0.18,11.73
103919,2025-03-14 21:20:00,5.35,0.15,10.89
103920,2025-03-14 21:30:00,6.78,0.32,9.95
103921,2025-03-14 21:40:00,8.46,0.62,10.26
103922,2025-03-14 21:50:00,8.84,0.66,9.9
103923,2025-03-14 22:00:00,8.66,0.61,9.38
103924,2025-03-14 22:10:00,8.54,0.58,9.12
103925,2025-03-14 22:20:00,8.26,0.59,8.88
103926,2025-03-14 22:30:00,8.53,0.6,8.64
103927,2025-03-14 22:40:00,7.76,0.48,8.05
103928,2025-03-14 22:50:00,7.56,0.48,7.78
103929,2025-03-14 23:00:00,8.02,0.57,7.66
103930,2025-03-14 23:10:00,7.78,0.57,7.65
103931,2025-03-14 23:20:00,8.08,0.57,7.48
103932,2025-03-14 23:30:00,7.04,0.38,7.43
103933,2025-03-14 23:40:00,5.48,0.18,6.9
103934,2025-03-14 23:50:00,6.16,0.28,7.1
103935,2025-03-15 0:00:00,5.91,0.26,7.07
103936,2025-03-15 0:10:00,4.95,0.16,6.96
103937,2025-03-15 0:20:00,5.32,0.17,6.72
103938,2025-03-15 0:30:00,6.33,0.31,6.36
103939,2025-03-15 0:40:00,7.31,0.46,6.15
103940,2025-03-15 0:50:00,9.17,0.66,7.39
103941,2025-03-15 1:00:00,10.5,0.7,8.94
103942,2025-03-15 1:10:00,7.24,0.38,6.63
103943,2025-03-15 1:20:00,5.85,0.21,5.81
103944,2025-03-15 1:30:00,7.96,0.36,7.08
103945,2025-03-15 1:40:00,5.51,0.19,6.82
103946,2025-03-15 1:50:00,7.61,0.43,6.65
103947,2025-03-15 2:00:00,7.45,0.42,6.4
103948,2025-03-15 2:10:00,8.08,0.46,7.07
103949,2025-03-15 2:20:00,7.29,0.42,6.1
103950,2025-03-15 2:30:00,8.82,0.53,6.97
103951,2025-03-15 2:40:00,8.07,0.47,7.4
103952,2025-03-15 2:50:00,7.73,0.45,6.44
103953,2025-03-15 3:00:00,5.99,0.27,5.12
103954,2025-03-15 3:10:00,6.74,0.34,5.11
103955,2025-03-15 3:20:00,8.29,0.49,5.96
103956,2025-03-15 3:30:00,7.47,0.46,5.37
103957,2025-03-15 3:40:00,7.49,0.46,4.52
103958,2025-03-15 3:50:00,8.05,0.55,4.21
103959,2025-03-15 4:00:00,6.78,0.37,4.66
103960,2025-03-15 4:10:00,6.09,0.28,4.6
103961,2025-03-15 4:20:00,8.48,0.66,5.16
103962,2025-03-15 4:30:00,8.58,0.65,4.95
103963,2025-03-15 4:40:00,11.24,0.95,5.52
103964,2025-03-15 4:50:00,8.15,0.54,5.48
103965,2025-03-15 5:00:00,8.24,0.61,5.22
103966,2025-03-15 5:10:00,10.96,0.93,6.13
103967,2025-03-15 5:20:00,8.62,0.64,6.19
103968,2025-03-15 5:30:00,8.92,0.68,5.57
103969,2025-03-15 5:40:00,6.14,0.28,4.55
103970,2025-03-15 5:50:00,5.11,0.15,4.16
103971,2025-03-15 6:00:00,4.91,0.11,3.68
103972,2025-03-15 6:10:00,4.56,0.08,3.38
103973,2025-03-15 6:20:00,5.37,0.15,4.03
103974,2025-03-15 6:30:00,6.72,0.36,4.61
103975,2025-03-15 6:40:00,8.58,0.57,6.22
103976,2025-03-15 6:50:00,7.29,0.47,5.53
103977,2025-03-15 7:00:00,6.22,0.3,4.25
103978,2025-03-15 7:10:00,5.21,0.16,3.75
103979,2025-03-15 7:20:00,6.59,0.35,3.81
103980,2025-03-15 7:30:00,7.42,0.45,4.52
103981,2025-03-15 7:40:00,5.53,0.2,4.33
103982,2025-03-15 7:50:00,6.28,0.21,4.79
103983,2025-03-15 8:00:00,7.33,0.33,6.33
103984,2025-03-15 8:10:00,7.63,0.48,7.7
103985,2025-03-15 8:20:00,6.46,0.35,6.76
103986,2025-03-15 8:30:00,5.87,0.24,6.72
103987,2025-03-15 8:40:00,5.88,0.19,6.93
103988,2025-03-15 8:50:00,6.55,0.32,6.87
103989,2025-03-15 9:00:00,7.21,0.41,7
103990,2025-03-15 9:10:00,7.35,0.38,7.89
103991,2025-03-15 9:20:00,7.53,0.44,8.28
103992,2025-03-15 9:30:00,7.4,0.43,8.76
103993,2025-03-15 9:40:00,9.04,0.68,9.02
103994,2025-03-15 9:50:00,7.64,0.46,9.6
103995,2025-03-15 10:00:00,7.69,0.43,10.14
103996,2025-03-15 10:10:00,8.02,0.51,10.77
103997,2025-03-15 10:20:00,9.39,0.68,10.99
103998,2025-03-15 10:30:00,9.16,0.66,11.15
103999,2025-03-15 10:40:00,8.63,0.61,11.29
104000,2025-03-15 10:50:00,9.62,0.76,11.37
104001,2025-03-15 11:00:00,8.56,0.62,11.84
104002,2025-03-15 11:10:00,7.97,0.52,12.41
104003,2025-03-15 11:20:00,8.1,0.52,12.85
104004,2025-03-15 11:30:00,7.34,0.43,13.38
104005,2025-03-15 11:40:00,7.37,0.43,13.65
104006,2025-03-15 11:50:00,8,0.51,14.12
104007,2025-03-15 12:00:00,7.97,0.47,14.51
104008,2025-03-15 12:10:00,8.32,0.54,14.72
104009,2025-03-15 12:20:00,8.03,0.48,15.24
104010,2025-03-15 12:30:00,7.84,0.49,15.49
104011,2025-03-15 12:40:00,7.01,0.4,15.94
104012,2025-03-15 12:50:00,6.71,0.31,16.35
104013,2025-03-15 13:00:00,6.23,0.25,16.84
104014,2025-03-15 13:10:00,6.57,0.29,16.76
104015,2025-03-15 13:20:00,6.09,0.22,17.06
104016,2025-03-15 13:30:00,5.96,0.21,17.71
104017,2025-03-15 13:40:00,6.08,0.23,17.21
104018,2025-03-15 13:50:00,5.85,0.19,17.21
104019,2025-03-15 14:00:00,5.21,0.13,17.11
104020,2025-03-15 14:10:00,4.37,0.09,17.34
104021,2025-03-15 14:20:00,3.23,0.03,17.6
104022,2025-03-15 14:30:00,2.78,0.01,17.71
104023,2025-03-15 14:40:00,4.07,0.05,17.36
104024,2025-03-15 14:50:00,3.82,0.06,17.16
104025,2025-03-15 15:00:00,3.7,0.05,17.12
104026,2025-03-15 15:10:00,4.48,0.09,16.97
104027,2025-03-15 15:20:00,4.23,0.06,17.16
104028,2025-03-15 15:30:00,3.05,0.02,17.23
104029,2025-03-15 15:40:00,2.5,0.02,17.42
104030,2025-03-15 15:50:00,2.35,0.01,17.71
104031,2025-03-15 16:00:00,1.8,0.01,17.78
104032,2025-03-15 16:10:00,1.22,0.01,17.75
104033,2025-03-15 16:20:00,0.74,0.01,17.87
104034,2025-03-15 16:30:00,1.23,0.01,17.59
104035,2025-03-15 16:40:00,1.31,0.01,17.31
104036,2025-03-15 16:50:00,1.85,0.01,17.15
104037,2025-03-15 17:00:00,1.65,0.01,17.04
104038,2025-03-15 17:10:00,1.46,0.01,16.85
104039,2025-03-15 17:20:00,1.04,0.01,16.76
104040,2025-03-15 17:30:00,1.11,0.01,16.67
104041,2025-03-15 17:40:00,0.59,0.01,16.59
104042,2025-03-15 17:50:00,0.49,0.01,16.52
104043,2025-03-15 18:00:00,0.22,0.01,16.45
104044,2025-03-15 18:10:00,0.45,0.01,16.26
104045,2025-03-15 18:20:00,0.9,0.01,15.88
104046,2025-03-15 18:30:00,0.9,0.01,15.82
104047,2025-03-15 18:40:00,0.94,0.01,15.78
104048,2025-03-15 18:50:00,1.33,0.01,15.56
104049,2025-03-15 19:00:00,0.83,0.01,15.58
104050,2025-03-15 19:10:00,0.6,0.01,15.39
104051,2025-03-15 19:20:00,1.27,0.01,15.31
104052,2025-03-15 19:30:00,0.82,0.01,15.35
104053,2025-03-15 19:40:00,1.26,0.01,15.29
104054,2025-03-15 19:50:00,1.58,0.01,15.19
104055,2025-03-15 20:00:00,2.48,0.01,15.07
104056,2025-03-15 20:10:00,3.49,0.02,15.09
104057,2025-03-15 20:20:00,3.92,0.04,15.09
104058,2025-03-15 20:30:00,5.77,0.18,14.82
104059,2025-03-15 20:40:00,6.44,0.25,14.54
104060,2025-03-15 20:50:00,7.32,0.35,14.3
104061,2025-03-15 21:00:00,7.4,0.42,14.24
104062,2025-03-15 21:10:00,7.84,0.44,13.86
104063,2025-03-15 21:20:00,8.07,0.45,14.28
104064,2025-03-15 21:30:00,7.36,0.38,14.23
104065,2025-03-15 21:40:00,8.32,0.58,14.14
104066,2025-03-15 21:50:00,9.22,0.73,13.42
104067,2025-03-15 22:00:00,10.74,0.91,12.91
104068,2025-03-15 22:10:00,11.2,0.98,12.56
104069,2025-03-15 22:20:00,11.57,0.98,12.62
104070,2025-03-15 22:30:00,11.53,0.98,12.64
104071,2025-03-15 22:40:00,11.55,0.98,12.82
104072,2025-03-15 22:50:00,11.59,0.98,12.98
104073,2025-03-15 23:00:00,11.01,0.97,13.15
104074,2025-03-15 23:10:00,10.94,0.97,13.43
104075,2025-03-15 23:20:00,10.83,0.95,13.62
104076,2025-03-15 23:30:00,10.14,0.88,13.65
104077,2025-03-15 23:40:00,10.11,0.91,13.65
104078,2025-03-15 23:50:00,9.38,0.74,13.62
104079,2025-03-16 0:00:00,9.36,0.72,13.6
104080,2025-03-16 0:10:00,9.23,0.73,13.59
104081,2025-03-16 0:20:00,9,0.65,13.67
104082,2025-03-16 0:30:00,7.79,0.47,13.57
104083,2025-03-16 0:40:00,7.6,0.43,13.99
104084,2025-03-16 0:50:00,7.4,0.44,14.05
104085,2025-03-16 1:00:00,7.39,0.46,14.11
104086,2025-03-16 1:10:00,6.73,0.35,14.3
104087,2025-03-16 1:20:00,6.33,0.27,14.44
104088,2025-03-16 1:30:00,5.82,0.2,14.58
104089,2025-03-16 1:40:00,5.21,0.14,14.71
104090,2025-03-16 1:50:00,4.96,0.11,14.45
104091,2025-03-16 2:00:00,5.17,0.1,14.24
104092,2025-03-16 2:10:00,1.98,0.01,12.29
104093,2025-03-16 2:20:00,2.38,0.01,11.89
104094,2025-03-16 2:30:00,3.77,0.02,11.54
104095,2025-03-16 2:40:00,5.78,0.15,10.98
104096,2025-03-16 2:50:00,5.36,0.12,11.12
104097,2025-03-16 3:00:00,5.19,0.11,11.36
104098,2025-03-16 3:10:00,5.75,0.2,11.38
104099,2025-03-16 3:20:00,6.66,0.29,11.21
104100,2025-03-16 3:30:00,6.7,0.3,11.41
104101,2025-03-16 3:40:00,5.94,0.21,11.28
104102,2025-03-16 3:50:00,5.63,0.18,11.34
104103,2025-03-16 4:00:00,6.12,0.2,11.42
104104,2025-03-16 4:10:00,5.64,0.15,11.36
104105,2025-03-16 4:20:00,6.08,0.2,11.2
104106,2025-03-16 4:30:00,5.96,0.2,11.59
104107,2025-03-16 4:40:00,6.26,0.21,11.66
104108,2025-03-16 4:50:00,6.4,0.23,11.54
104109,2025-03-16 5:00:00,6.78,0.29,11.46
104110,2025-03-16 5:10:00,7.22,0.33,11.73
104111,2025-03-16 5:20:00,6.77,0.29,11.87
104112,2025-03-16 5:30:00,6.7,0.29,11.78
104113,2025-03-16 5:40:00,6.82,0.34,12.05
104114,2025-03-16 5:50:00,6.95,0.34,12.1
104115,2025-03-16 6:00:00,7.49,0.4,11.95
104116,2025-03-16 6:10:00,8.03,0.48,12.19
104117,2025-03-16 6:20:00,8.74,0.59,12.04
104118,2025-03-16 6:30:00,7.45,0.4,12.37
104119,2025-03-16 6:40:00,7.76,0.48,12.19
104120,2025-03-16 6:50:00,7.85,0.48,12.17
104121,2025-03-16 7:00:00,7.37,0.41,12.49
104122,2025-03-16 7:10:00,6.85,0.32,12.72
104123,2025-03-16 7:20:00,6.93,0.27,12.3
104124,2025-03-16 7:30:00,4.92,0.09,10.64
104125,2025-03-16 7:40:00,3.99,0.05,11.26
104126,2025-03-16 7:50:00,2.32,0.01,11.06
104127,2025-03-16 8:00:00,1.01,0.01,10.88
104128,2025-03-16 8:10:00,0.85,0.01,10.13
104129,2025-03-16 8:20:00,1.59,0.01,8.96
104130,2025-03-16 8:30:00,1.41,0.01,9.06
104131,2025-03-16 8:40:00,0.8,0.01,8.07
104132,2025-03-16 8:50:00,0.44,0.01,8.79
104133,2025-03-16 9:00:00,0.51,0.01,9.41
104134,2025-03-16 9:10:00,0.38,0.01,10.13
104135,2025-03-16 9:20:00,0.7,0.01,9.88
104136,2025-03-16 9:30:00,0.91,0.01,9.78
104137,2025-03-16 9:40:00,0.62,0.01,10.08
104138,2025-03-16 9:50:00,0.58,0.01,10.81
104139,2025-03-16 10:00:00,1.38,0.01,10.6
104140,2025-03-16 10:10:00,5.22,0.05,10.7
104141,2025-03-16 10:20:00,5.62,0.16,11.06
104142,2025-03-16 10:30:00,6.35,0.23,11.26
104143,2025-03-16 10:40:00,5.84,0.19,11.95
104144,2025-03-16 10:50:00,5.56,0.16,12.98
104145,2025-03-16 11:00:00,5.85,0.17,14.04
104146,2025-03-16 11:10:00,8.19,0.49,14.26
104147,2025-03-16 11:20:00,7.64,0.48,14.01
104148,2025-03-16 11:30:00,7.22,0.37,14.76
104149,2025-03-16 11:40:00,7.64,0.43,14.58
104150,2025-03-16 11:50:00,7.42,0.43,15.17
104151,2025-03-16 12:00:00,7.22,0.4,14.83
104152,2025-03-16 12:10:00,7.08,0.37,15.45
104153,2025-03-16 12:20:00,7.73,0.47,15.33
104154,2025-03-16 12:30:00,7.67,0.43,16
104155,2025-03-16 12:40:00,7.73,0.46,16.03
104156,2025-03-16 12:50:00,8.18,0.52,16.08
104157,2025-03-16 13:00:00,8.35,0.53,16.21
104158,2025-03-16 13:10:00,7.86,0.48,16.44
104159,2025-03-16 13:20:00,7.25,0.39,16.59
104160,2025-03-16 13:30:00,6.98,0.35,16.68
104161,2025-03-16 13:40:00,7.08,0.34,16.8
104162,2025-03-16 13:50:00,6.37,0.26,17.17
104163,2025-03-16 14:00:00,6.38,0.28,17.04
104164,2025-03-16 14:10:00,6.3,0.26,17.23
104165,2025-03-16 14:20:00,6.13,0.22,17.31
104166,2025-03-16 14:30:00,5.94,0.2,17.25
104167,2025-03-16 14:40:00,6.15,0.22,17.36
104168,2025-03-16 14:50:00,5.4,0.15,17.71
104169,2025-03-16 15:00:00,5.03,0.14,17.81
104170,2025-03-16 15:10:00,4.96,0.12,17.7
104171,2025-03-16 15:20:00,4.43,0.06,17.91
104172,2025-03-16 15:30:00,3.39,0.02,18.31
104173,2025-03-16 15:40:00,4.5,0.1,18
104174,2025-03-16 15:50:00,5.32,0.15,17.79
104175,2025-03-16 16:00:00,5.15,0.13,17.71
104176,2025-03-16 16:10:00,4.3,0.06,18.04
104177,2025-03-16 16:20:00,4.18,0.07,18.05
104178,2025-03-16 16:30:00,3.65,0.05,17.88
104179,2025-03-16 16:40:00,4.39,0.09,17.75
104180,2025-03-16 16:50:00,4,0.06,17.77
104181,2025-03-16 17:00:00,4.92,0.13,17.43
104182,2025-03-16 17:10:00,4.49,0.09,17.42
104183,2025-03-16 17:20:00,4.63,0.1,17.3
104184,2025-03-16 17:30:00,3.46,0.04,17.52
104185,2025-03-16 17:40:00,4.64,0.09,17.27
104186,2025-03-16 17:50:00,5.07,0.13,16.84
104187,2025-03-16 18:00:00,4.92,0.12,16.61
104188,2025-03-16 18:10:00,4.97,0.12,16.35
104189,2025-03-16 18:20:00,5.08,0.13,16.12
104190,2025-03-16 18:30:00,5.16,0.14,15.93
104191,2025-03-16 18:40:00,5.31,0.15,16.05
104192,2025-03-16 18:50:00,5.42,0.15,15.79
104193,2025-03-16 19:00:00,5.25,0.15,15.67
104194,2025-03-16 19:10:00,5.24,0.14,15.55
104195,2025-03-16 19:20:00,4.82,0.11,15.49
104196,2025-03-16 19:30:00,4.44,0.09,15.37
104197,2025-03-16 19:40:00,4.42,0.09,15.5
104198,2025-03-16 19:50:00,4.25,0.07,15.69
104199,2025-03-16 20:00:00,4.49,0.07,15.15
104200,2025-03-16 20:10:00,4.88,0.1,14.85
104201,2025-03-16 20:20:00,4.91,0.1,14.99
104202,2025-03-16 20:30:00,4.61,0.09,15.06
104203,2025-03-16 20:40:00,4.47,0.07,15.01
104204,2025-03-16 20:50:00,4.76,0.09,14.95
104205,2025-03-16 21:00:00,4.39,0.07,14.93
104206,2025-03-16 21:10:00,4.04,0.06,14.95
104207,2025-03-16 21:20:00,3.57,0.03,14.89
104208,2025-03-16 21:30:00,2.57,0.01,14.85
104209,2025-03-16 21:40:00,3.37,0.02,14.61
104210,2025-03-16 21:50:00,3.62,0.02,14.65
104211,2025-03-16 22:00:00,2.7,0.01,14.72
104212,2025-03-16 22:10:00,3.45,0.04,14.46
104213,2025-03-16 22:20:00,6.02,0.15,14.36
104214,2025-03-16 22:30:00,6.49,0.22,13.98
104215,2025-03-16 22:40:00,7.23,0.32,14.03
104216,2025-03-16 22:50:00,7.16,0.36,14.36
104217,2025-03-16 23:00:00,5.92,0.23,13.89
104218,2025-03-16 23:10:00,6.59,0.29,13.69
104219,2025-03-16 23:20:00,6.44,0.28,13.45
104220,2025-03-16 23:30:00,3.75,0.04,12.87
104221,2025-03-16 23:40:00,2.95,0.01,12.59
104222,2025-03-16 23:50:00,3.57,0.01,12.39
104223,2025-03-17 0:00:00,2.56,0.01,12.48
104224,2025-03-17 0:10:00,2.4,0.01,12.49
104225,2025-03-17 0:20:00,3.89,0.02,12.39
104226,2025-03-17 0:30:00,3.84,0.03,12.2
104227,2025-03-17 0:40:00,4.2,0.05,12.58
104228,2025-03-17 0:50:00,5.13,0.1,12.77
104229,2025-03-17 1:00:00,4.58,0.07,12.8
104230,2025-03-17 1:10:00,3.69,0.05,12.22
104231,2025-03-17 1:20:00,3.98,0.08,12.51
104232,2025-03-17 1:30:00,5.11,0.09,11.84
104233,2025-03-17 1:40:00,5.66,0.19,11.13
104234,2025-03-17 1:50:00,6.69,0.26,11.3
104235,2025-03-17 2:00:00,6,0.18,11.55
104236,2025-03-17 2:10:00,5.8,0.14,11.03
104237,2025-03-17 2:20:00,5.17,0.1,11.39
104238,2025-03-17 2:30:00,5.03,0.09,11.29
104239,2025-03-17 2:40:00,5.04,0.11,11.31
104240,2025-03-17 2:50:00,5.45,0.15,10.93
104241,2025-03-17 3:00:00,5.81,0.19,10.94
104242,2025-03-17 3:10:00,6.21,0.25,11.55
104243,2025-03-17 3:20:00,7.43,0.43,10.72
104244,2025-03-17 3:30:00,8.73,0.68,10.47
104245,2025-03-17 3:40:00,8.74,0.66,10.34
104246,2025-03-17 3:50:00,8.99,0.71,10.22
104247,2025-03-17 4:00:00,9.73,0.75,10.23
104248,2025-03-17 4:10:00,9.84,0.81,9.96
104249,2025-03-17 4:20:00,11.53,0.98,9.8
104250,2025-03-17 4:30:00,11.55,0.98,9.54
104251,2025-03-17 4:40:00,10.36,0.91,9.16
104252,2025-03-17 4:50:00,10.1,0.84,8.75
104253,2025-03-17 5:00:00,9.12,0.7,7.75
104254,2025-03-17 5:10:00,9.08,0.69,6.93
104255,2025-03-17 5:20:00,10.83,0.94,6.72
104256,2025-03-17 5:30:00,11.87,0.98,6.88
104257,2025-03-17 5:40:00,12.81,0.98,7.03
104258,2025-03-17 5:50:00,11.85,0.97,7.26
104259,2025-03-17 6:00:00,11.89,0.97,7.64
104260,2025-03-17 6:10:00,11.31,0.97,7.44
104261,2025-03-17 6:20:00,11.22,0.93,6.6
104262,2025-03-17 6:30:00,11.08,0.87,6.06
104263,2025-03-17 6:40:00,11.77,0.87,6.16
104264,2025-03-17 6:50:00,10.56,0.75,5.68
104265,2025-03-17 7:00:00,8.73,0.61,4.84
104266,2025-03-17 7:10:00,8.21,0.5,4.87
104267,2025-03-17 7:20:00,10.49,0.87,5.65
104268,2025-03-17 7:30:00,11.23,0.97,6.17
104269,2025-03-17 7:40:00,9.64,0.83,6.22
104270,2025-03-17 7:50:00,7.73,0.54,6.57
104271,2025-03-17 8:00:00,7.82,0.53,7.08
104272,2025-03-17 8:10:00,10.24,0.83,7.78
104273,2025-03-17 8:20:00,11.86,0.98,8.12
104274,2025-03-17 8:30:00,11.89,0.98,8.38
104275,2025-03-17 8:40:00,12.59,0.98,8.51
104276,2025-03-17 8:50:00,12.93,0.97,8.9
104277,2025-03-17 9:00:00,12.95,0.97,9.4
104278,2025-03-17 9:10:00,11.77,0.97,9.92
104279,2025-03-17 9:20:00,11.99,0.97,10.25
104280,2025-03-17 9:30:00,11.16,0.96,10.82
104281,2025-03-17 9:40:00,11.3,0.94,11.2
104282,2025-03-17 9:50:00,12.35,0.97,11.39
104283,2025-03-17 10:00:00,12.21,0.97,11.96
104284,2025-03-17 10:10:00,12.52,0.97,12.31
104285,2025-03-17 10:20:00,12.68,0.97,12.89
104286,2025-03-17 10:30:00,12.36,0.97,13.35
104287,2025-03-17 10:40:00,12.16,0.97,13.64
104288,2025-03-17 10:50:00,12.6,0.97,13.56
104289,2025-03-17 11:00:00,12.33,0.97,13.98
104290,2025-03-17 11:10:00,11.93,0.96,14.56
104291,2025-03-17 11:20:00,12.25,0.97,14.63
104292,2025-03-17 11:30:00,12.34,0.97,15.13
104293,2025-03-17 11:40:00,12.08,0.97,15.56
104294,2025-03-17 11:50:00,12.39,0.97,15.69
104295,2025-03-17 12:00:00,12.5,0.97,16.13
104296,2025-03-17 12:10:00,12.55,0.97,16.39
104297,2025-03-17 12:20:00,13.1,0.97,16.66
104298,2025-03-17 12:30:00,12.47,0.97,16.81
104299,2025-03-17 12:40:00,13.29,0.97,16.87
104300,2025-03-17 12:50:00,12.71,0.97,17.23
104301,2025-03-17 13:00:00,13.26,0.97,17.46
104302,2025-03-17 13:10:00,13.39,0.97,17.47
104303,2025-03-17 13:20:00,13.06,0.97,17.89
104304,2025-03-17 13:30:00,12.82,0.97,18.07
104305,2025-03-17 13:40:00,13.57,0.97,18.08
104306,2025-03-17 13:50:00,13.02,0.97,18.27
104307,2025-03-17 14:00:00,12.84,0.97,18.57
104308,2025-03-17 14:10:00,12.67,0.97,18.85
104309,2025-03-17 14:20:00,12.55,0.97,19
104310,2025-03-17 14:30:00,12.19,0.97,19.11
104311,2025-03-17 14:40:00,11.9,0.97,19.31
104312,2025-03-17 14:50:00,11.85,0.97,19.32
104313,2025-03-17 15:00:00,11.61,0.96,19.6
104314,2025-03-17 15:10:00,11.13,0.91,19.62
104315,2025-03-17 15:20:00,11.09,0.96,19.62
104316,2025-03-17 15:30:00,11.13,0.94,19.81
104317,2025-03-17 15:40:00,10.65,0.89,19.89
104318,2025-03-17 15:50:00,10.49,0.9,19.9
104319,2025-03-17 16:00:00,9.78,0.78,20.13
104320,2025-03-17 16:10:00,10.27,0.81,20.18
104321,2025-03-17 16:20:00,10.24,0.82,20.08
104322,2025-03-17 16:30:00,9.31,0.68,20.31
104323,2025-03-17 16:40:00,10.18,0.79,20.05
104324,2025-03-17 16:50:00,9.83,0.76,20.07
104325,2025-03-17 17:00:00,8.54,0.61,20.26
104326,2025-03-17 17:10:00,9.87,0.75,20.05
104327,2025-03-17 17:20:00,9.36,0.66,20.02
104328,2025-03-17 17:30:00,8.49,0.59,20.02
104329,2025-03-17 17:40:00,9.2,0.67,19.82
104330,2025-03-17 17:50:00,8.37,0.58,19.67
104331,2025-03-17 18:00:00,8.49,0.56,19.65
